city,aqi
Beijing,102
Delhi,455
Delhi,491
Beijing,382
Beijing,362
Los Angeles,60
São Paulo,457
Delhi,4
Cairo,290
Tokyo,92
London,322
Beijing,284
Beijing,379
Beijing,50
Mexico City,233
Delhi,29
Beijing,398
Cairo,193
Delhi,334
Delhi,146
Delhi,354
Mexico City,461
Beijing,285
Delhi,175
Beijing,150
Delhi,49
Mexico City,452
London,391
Delhi,476
Los Angeles,339
Beijing,40
Beijing,252
Beijing,147
Los Angeles,387
Los Angeles,45
Mexico City,462
Delhi,106
Beijing,19
London,12
Beijing,167
Tokyo,133
Delhi,156
Mexico City,386
Mexico City,40
Delhi,40
Beijing,29
Delhi,411
Delhi,440
Beijing,268
Delhi,287
Mexico City,281
Los Angeles,264
Los Angeles,13
Delhi,309
Beijing,209
Cairo,430
Tokyo,374
Tokyo,441
Mexico City,247
Mexico City,169
Beijing,304
Los Angeles,42
Delhi,141
Delhi,284
Delhi,137
Mexico City,197
Delhi,104
Delhi,37
Delhi,19
Tokyo,475
Mexico City,201
Beijing,117
Delhi,412
Mexico City,232
Mexico City,449
Delhi,436
Beijing,264
Los Angeles,395
London,274
Delhi,71
Beijing,103
Los Angeles,297
Mexico City,293
Beijing,227
Cairo,256
Beijing,498
Mexico City,280
Beijing,34
Delhi,311
Beijing,125
Delhi,491
Delhi,293
Delhi,224
Tokyo,251
London,258
Delhi,386
Mexico City,247
Mexico City,67
Beijing,244
Delhi,125
Tokyo,420
Beijing,109
Los Angeles,107
London,475
Cairo,474
Delhi,429
Beijing,109
Beijing,335
Mexico City,457
Tokyo,420
Beijing,198
Los Angeles,89
Beijing,29
Beijing,206
Delhi,339
Beijing,391
Mexico City,446
Delhi,84
Beijing,351
Mexico City,64
Delhi,57
Beijing,226
Beijing,172
Delhi,130
Delhi,38
Mexico City,404
Beijing,498
Los Angeles,366
Mexico City,93
Beijing,236
Beijing,430
Beijing,74
Delhi,47
Delhi,325
Mexico City,19
Mexico City,346
Delhi,415
Beijing,303
Tokyo,220
Delhi,432
Los Angeles,266
Beijing,226
Los Angeles,328
Delhi,165
São Paulo,81
Beijing,188
Mexico City,216
Mexico City,292
Mexico City,69
Beijing,27
Mexico City,123
Mexico City,415
Los Angeles,369
Los Angeles,19
Mexico City,296
Tokyo,21
Tokyo,70
Delhi,463
São Paulo,230
Los Angeles,227
Mexico City,60
Mexico City,233
Beijing,254
Beijing,332
Beijing,203
Tokyo,50
Mexico City,25
Delhi,226
Los Angeles,286
Mexico City,296
Mexico City,34
Delhi,24
Mexico City,79
London,313
Delhi,244
Beijing,112
Delhi,1
Mexico City,44
Mexico City,462
London,14
Beijing,134
Tokyo,215
Tokyo,101
London,22
Mexico City,467
Delhi,291
Mexico City,87
Los Angeles,153
Beijing,70
Cairo,56
Delhi,412
London,280
Tokyo,13
Mexico City,387
Tokyo,3
Delhi,95
Beijing,363
Delhi,114
Beijing,432
Delhi,112
Delhi,149
Delhi,331
Los Angeles,303
Beijing,176
Mexico City,436
Mexico City,464
Mexico City,254
Tokyo,446
Los Angeles,470
Mexico City,3
Delhi,35
Delhi,184
Los Angeles,115
London,11
Mexico City,301
São Paulo,40
Tokyo,47
Tokyo,323
Los Angeles,13
Cairo,262
Mexico City,8
Beijing,332
Delhi,433
Tokyo,80
Beijing,246
Delhi,395
Los Angeles,482
Beijing,2
Beijing,101
São Paulo,396
Mexico City,222
Delhi,449
Delhi,4
Mexico City,318
Delhi,169
Delhi,321
Beijing,402
Delhi,229
London,362
Beijing,94
Beijing,400
Los Angeles,404
Beijing,467
Beijing,70
Delhi,296
Cairo,299
Delhi,453
Mexico City,205
Mexico City,121
Beijing,132
Los Angeles,268
Delhi,404
Delhi,320
Mexico City,9
Delhi,247
London,142
Mexico City,315
Delhi,369
Delhi,254
Mexico City,475
Tokyo,475
Beijing,12
Delhi,386
Mexico City,134
Mexico City,304
Los Angeles,23
Beijing,179
Beijing,87
Beijing,114
London,64
Beijing,271
Beijing,294
Delhi,191
Delhi,29
Delhi,474
London,186
Tokyo,237
Los Angeles,323
Beijing,396
Mexico City,449
Delhi,213
Delhi,73
Delhi,226
Mexico City,413
Beijing,4
Delhi,438
Beijing,498
Tokyo,249
Mexico City,133
Beijing,296
Beijing,251
Delhi,8
Delhi,487
Beijing,334
Beijing,154
Tokyo,65
Beijing,11
Beijing,241
Beijing,66
Delhi,324
Beijing,343
Los Angeles,107
Los Angeles,288
Delhi,64
Los Angeles,207
Beijing,289
Delhi,489
São Paulo,399
London,485
Beijing,420
Mexico City,95
Mexico City,328
São Paulo,284
Delhi,374
Delhi,328
Mexico City,263
Delhi,44
London,233
Delhi,143
Los Angeles,350
Delhi,82
Los Angeles,195
Delhi,281
Delhi,361
Delhi,367
Mexico City,139
Delhi,362
Beijing,0
Tokyo,38
Beijing,212
Delhi,105
Mexico City,269
Delhi,351
Los Angeles,456
Beijing,120
Tokyo,151
Delhi,419
Beijing,401
London,279
Mexico City,132
Delhi,39
Delhi,143
Mexico City,212
Mexico City,330
Delhi,407
Los Angeles,242
Delhi,371
Cairo,201
Los Angeles,304
Mexico City,25
Mexico City,132
Delhi,226
Beijing,454
London,29
Tokyo,27
Delhi,492
Tokyo,152
Beijing,268
Mexico City,274
London,264
Delhi,172
Delhi,321
Beijing,403
Mexico City,400
Mexico City,315
Mexico City,85
Tokyo,138
Delhi,366
Cairo,241
Delhi,385
Tokyo,110
Los Angeles,226
London,176
London,373
Delhi,384
Mexico City,166
Beijing,196
Beijing,132
Beijing,296
Mexico City,74
Los Angeles,296
Mexico City,19
Delhi,409
Beijing,262
London,155
Los Angeles,446
Beijing,96
Delhi,261
London,482
Delhi,239
Tokyo,215
Beijing,365
Mexico City,23
Delhi,56
Delhi,409
Delhi,14
Mexico City,16
Mexico City,56
Beijing,309
Los Angeles,145
Delhi,200
Tokyo,105
Mexico City,410
Beijing,177
Beijing,470
Beijing,60
London,42
Delhi,77
Mexico City,88
Los Angeles,105
Cairo,354
Delhi,196
Mexico City,323
Beijing,353
Beijing,21
Beijing,356
Beijing,159
Beijing,237
Delhi,198
London,72
London,100
Delhi,376
Delhi,293
Beijing,382
Mexico City,187
Mexico City,387
Delhi,71
Mexico City,206
Delhi,453
Delhi,203
Delhi,154
Los Angeles,55
Los Angeles,16
Delhi,168
Delhi,405
Delhi,169
Mexico City,411
Delhi,488
Los Angeles,493
Mexico City,57
Los Angeles,78
Delhi,156
Mexico City,424
Beijing,303
Beijing,222
Delhi,359
Delhi,154
Delhi,283
Mexico City,138
London,304
Cairo,27
Mexico City,77
London,124
Beijing,123
London,319
Delhi,35
Mexico City,14
Beijing,299
Mexico City,140
Mexico City,108
Los Angeles,19
Delhi,415
Tokyo,238
Beijing,169
Delhi,452
Beijing,346
Delhi,327
Mexico City,125
Delhi,58
Los Angeles,461
Tokyo,383
Mexico City,210
Mexico City,282
Beijing,218
Delhi,243
Beijing,127
Beijing,470
Beijing,317
Mexico City,21
Beijing,0
Tokyo,34
Los Angeles,330
Los Angeles,382
Tokyo,159
Beijing,420
Tokyo,188
Beijing,302
Delhi,227
Los Angeles,149
London,275
Beijing,210
Mexico City,430
London,350
Delhi,132
Los Angeles,414
Beijing,21
Tokyo,474
Delhi,420
Mexico City,453
Los Angeles,446
Delhi,378
London,209
Beijing,411
Delhi,61
Mexico City,289
Delhi,422
Tokyo,497
Beijing,176
London,64
Mexico City,130
Tokyo,159
Beijing,43
Beijing,380
Delhi,241
Delhi,132
Tokyo,155
São Paulo,55
Delhi,154
Delhi,342
Delhi,142
Beijing,41
Beijing,2
São Paulo,256
Beijing,14
Mexico City,67
Los Angeles,170
Delhi,307
Los Angeles,475
Mexico City,23
Tokyo,75
Cairo,64
Mexico City,403
Los Angeles,377
São Paulo,366
London,95
Mexico City,109
Delhi,291
Beijing,386
London,261
Delhi,329
Tokyo,242
Mexico City,240
London,255
Beijing,454
Beijing,44
Cairo,16
Mexico City,332
Mexico City,132
Tokyo,133
Beijing,5
Delhi,394
Delhi,9
Mexico City,223
Los Angeles,197
Beijing,271
Mexico City,267
Mexico City,439
Delhi,125
Beijing,125
London,351
Delhi,21
Mexico City,95
Mexico City,475
Los Angeles,283
Tokyo,133
Tokyo,201
London,330
Beijing,122
Delhi,448
Los Angeles,52
Los Angeles,490
Delhi,435
Los Angeles,175
Los Angeles,11
Beijing,399
London,270
Tokyo,276
Delhi,384
Delhi,309
Delhi,353
Tokyo,254
Delhi,150
Beijing,470
Delhi,85
Mexico City,473
Beijing,242
Delhi,350
Mexico City,6
Beijing,312
Beijing,251
Cairo,19
Beijing,270
São Paulo,63
London,14
Delhi,212
Beijing,295
Beijing,4
Los Angeles,150
Delhi,63
Delhi,195
Los Angeles,132
Los Angeles,485
Los Angeles,137
Beijing,77
Los Angeles,207
Mexico City,299
London,72
Los Angeles,272
Mexico City,383
Mexico City,27
Delhi,423
Mexico City,236
Cairo,443
Tokyo,406
Delhi,140
Beijing,393
Delhi,19
Los Angeles,452
Mexico City,143
Tokyo,206
Delhi,264
Mexico City,350
Beijing,414
Mexico City,100
London,440
London,1
Delhi,434
London,425
São Paulo,54
Los Angeles,56
Delhi,125
Delhi,499
Delhi,391
São Paulo,133
Beijing,329
Tokyo,451
Los Angeles,198
Beijing,12
Delhi,499
Beijing,238
Beijing,170
Mexico City,13
Delhi,414
Mexico City,103
Tokyo,266
Delhi,234
Beijing,231
Tokyo,421
Mexico City,73
Delhi,10
Beijing,477
Delhi,385
Delhi,274
Los Angeles,477
Delhi,299
Beijing,195
Delhi,387
Los Angeles,470
Beijing,138
Beijing,148
Delhi,44
Tokyo,281
London,61
Los Angeles,392
London,329
São Paulo,95
Beijing,346
London,330
London,166
Beijing,176
Delhi,33
Mexico City,382
Los Angeles,86
Mexico City,143
Los Angeles,477
Delhi,324
Delhi,441
Beijing,178
Beijing,249
Delhi,230
Delhi,67
São Paulo,425
Los Angeles,407
Beijing,202
Delhi,253
Delhi,185
Beijing,220
Delhi,171
Delhi,306
London,375
Delhi,336
London,181
Tokyo,136
Beijing,254
Delhi,299
Mexico City,433
Tokyo,78
Los Angeles,459
Delhi,499
London,233
Mexico City,264
Beijing,181
Delhi,276
Beijing,496
Los Angeles,491
Beijing,198
Cairo,268
Delhi,471
Delhi,265
Beijing,200
Delhi,331
Mexico City,241
Beijing,292
Beijing,171
Beijing,290
Delhi,308
Delhi,6
Beijing,232
Los Angeles,348
Tokyo,98
Delhi,241
Delhi,17
Beijing,33
Beijing,82
Beijing,81
Mexico City,252
Beijing,27
Delhi,456
Delhi,158
London,406
Los Angeles,122
London,301
Delhi,482
London,89
Tokyo,394
London,68
Delhi,141
Beijing,381
Cairo,411
Beijing,191
Los Angeles,342
Beijing,185
Beijing,217
Beijing,418
Los Angeles,449
Delhi,107
Beijing,17
Tokyo,332
London,289
London,462
Delhi,338
Mexico City,180
Beijing,409
Cairo,458
Mexico City,305
Tokyo,418
Delhi,265
London,258
Beijing,247
Beijing,469
London,216
Delhi,305
Delhi,302
Delhi,26
Beijing,107
Mexico City,206
Tokyo,287
Los Angeles,113
Mexico City,215
Beijing,250
Beijing,353
Beijing,423
London,348
Beijing,208
Beijing,442
Tokyo,268
London,126
Los Angeles,301
Mexico City,153
Beijing,77
Los Angeles,315
Los Angeles,349
Beijing,76
Beijing,310
Delhi,337
Mexico City,80
Beijing,261
Mexico City,305
Delhi,43
Mexico City,439
London,315
Mexico City,478
Beijing,256
São Paulo,182
Mexico City,136
Los Angeles,267
Delhi,186
Delhi,270
Tokyo,204
Tokyo,150
Delhi,474
Cairo,220
Los Angeles,460
Delhi,59
Delhi,61
Mexico City,23
Delhi,236
Los Angeles,290
London,107
Beijing,76
London,136
Mexico City,484
Mexico City,303
Beijing,303
Mexico City,12
Cairo,470
Delhi,422
Delhi,230
Mexico City,263
São Paulo,67
Beijing,389
Beijing,285
Cairo,78
Delhi,360
Beijing,359
Beijing,356
Beijing,490
Delhi,250
Beijing,282
Mexico City,63
Delhi,387
Beijing,63
Beijing,375
Delhi,345
Tokyo,279
Beijing,430
Beijing,368
Beijing,287
Delhi,235
Mexico City,374
Delhi,351
Mexico City,269
Delhi,53
Los Angeles,110
London,271
São Paulo,135
Tokyo,283
Mexico City,380
Delhi,228
Delhi,419
Delhi,64
London,488
Los Angeles,213
Delhi,99
Delhi,493
Delhi,129
Cairo,158
Delhi,63
London,497
Los Angeles,90
London,382
Mexico City,129
Delhi,166
Delhi,269
Tokyo,317
Mexico City,33
Mexico City,98
Beijing,179
Beijing,56
Los Angeles,16
London,397
Delhi,342
Delhi,381
Delhi,183
Tokyo,234
Mexico City,437
Los Angeles,353
Delhi,110
Beijing,241
Delhi,485
Mexico City,321
Beijing,93
São Paulo,44
Los Angeles,37
Delhi,301
Delhi,361
Delhi,475
Delhi,486
Cairo,25
São Paulo,36
Delhi,446
Delhi,347
Delhi,181
Beijing,98
Beijing,175
Beijing,232
Delhi,347
Delhi,115
Beijing,449
Delhi,446
Mexico City,79
Delhi,91
Beijing,216
Los Angeles,21
Mexico City,55
Tokyo,453
Delhi,121
Delhi,486
Beijing,277
Delhi,93
Delhi,485
Delhi,488
Mexico City,170
Beijing,360
Beijing,14
Beijing,265
Los Angeles,375
Delhi,237
Beijing,6
São Paulo,228
Delhi,144
Mexico City,214
Mexico City,289
Beijing,158
London,22
Mexico City,212
Los Angeles,344
Delhi,481
Beijing,161
Delhi,152
Delhi,95
Beijing,389
Delhi,34
Delhi,218
Cairo,402
London,170
Delhi,80
Delhi,240
Beijing,457
Delhi,451
Beijing,38
Los Angeles,461
Delhi,157
Los Angeles,490
Tokyo,461
Delhi,140
Beijing,227
Delhi,326
Mexico City,4
Delhi,365
Beijing,52
Beijing,371
Cairo,202
Delhi,332
Delhi,471
Delhi,200
Delhi,20
Mexico City,220
Cairo,453
Mexico City,9
Mexico City,214
Mexico City,437
Delhi,280
Tokyo,367
São Paulo,209
Delhi,271
Delhi,217
Mexico City,110
Tokyo,316
Mexico City,441
Beijing,297
Beijing,290
Beijing,338
Tokyo,241
Los Angeles,105
London,316
Delhi,430
Beijing,92
Los Angeles,395
Delhi,395
Delhi,36
London,25
Mexico City,190
Beijing,495
Delhi,138
Delhi,78
London,62
Delhi,407
Beijing,346
Mexico City,373
Beijing,480
London,417
Delhi,58
Beijing,281
Los Angeles,89
Delhi,412
Tokyo,272
Beijing,166
Mexico City,435
Delhi,269
Beijing,457
Delhi,94
Beijing,218
Tokyo,134
Los Angeles,131
Mexico City,195
São Paulo,236
Delhi,177
Delhi,388
Los Angeles,155
Delhi,26
Los Angeles,208
Beijing,400
Delhi,10
Mexico City,19
Beijing,118
Delhi,214
London,195
Delhi,491
Delhi,422
Mexico City,443
Beijing,10
Beijing,56
Mexico City,329
Mexico City,385
Delhi,57
Tokyo,24
Beijing,84
Delhi,459
Delhi,199
Tokyo,207
Delhi,11
Los Angeles,440
Delhi,354
London,81
Tokyo,482
Delhi,380
Delhi,137
Delhi,33
Cairo,100
Mexico City,330
Cairo,241
Beijing,400
London,132
Tokyo,226
Delhi,188
Delhi,438
Delhi,334
Beijing,465
Mexico City,404
Cairo,197
Los Angeles,218
Delhi,429
Tokyo,189
London,200
Delhi,151
Tokyo,368
Delhi,231
Beijing,449
Los Angeles,74
Delhi,330
Los Angeles,428
Beijing,114
Beijing,198
Mexico City,43
Delhi,111
Delhi,102
Delhi,76
Delhi,129
Beijing,104
Mexico City,354
Delhi,263
Los Angeles,424
London,86
Delhi,43
Delhi,368
Beijing,493
Mexico City,361
Delhi,41
Beijing,367
São Paulo,290
Beijing,369
Delhi,289
Mexico City,468
Beijing,412
Tokyo,313
Cairo,3
Delhi,138
Tokyo,220
Los Angeles,354
Delhi,23
London,205
Delhi,232
Delhi,483
Los Angeles,237
Beijing,335
Tokyo,14
Beijing,410
Mexico City,185
Los Angeles,72
London,238
Delhi,95
Delhi,370
Tokyo,8
Delhi,289
Mexico City,109
Delhi,326
Mexico City,374
Delhi,373
Los Angeles,490
Los Angeles,471
Mexico City,112
Delhi,201
Delhi,493
Delhi,240
Beijing,28
Beijing,498
Beijing,354
São Paulo,172
Los Angeles,41
Beijing,350
London,139
Beijing,448
Beijing,266
Delhi,97
Los Angeles,92
Delhi,99
Delhi,270
Beijing,270
London,356
London,392
Mexico City,496
Tokyo,283
Beijing,315
Mexico City,12
Tokyo,321
Beijing,247
Beijing,396
Delhi,168
Tokyo,111
Delhi,168
Beijing,451
Los Angeles,32
Beijing,309
Los Angeles,469
London,128
London,396
Delhi,227
Delhi,19
Tokyo,262
Delhi,204
Los Angeles,6
Beijing,55
Tokyo,146
Delhi,246
London,100
Beijing,107
Delhi,291
Beijing,26
Beijing,441
Delhi,416
Delhi,464
Tokyo,143
Mexico City,35
Los Angeles,408
Beijing,491
Beijing,156
Delhi,33
Delhi,424
Cairo,385
Delhi,60
Beijing,282
Tokyo,215
Mexico City,20
Delhi,454
Beijing,96
Beijing,155
Beijing,185
London,71
Mexico City,378
Los Angeles,286
Beijing,442
Mexico City,197
Beijing,176
Los Angeles,53
Los Angeles,226
Beijing,22
Beijing,212
London,424
Mexico City,2
Mexico City,402
Cairo,129
Delhi,66
Beijing,301
Delhi,483
Delhi,9
Mexico City,58
Delhi,81
Delhi,85
Delhi,175
Beijing,398
Cairo,219
Mexico City,235
Mexico City,379
Beijing,181
Delhi,435
Los Angeles,33
Delhi,40
Los Angeles,378
Beijing,384
Beijing,130
Beijing,271
Delhi,451
Mexico City,57
Delhi,22
Delhi,70
Beijing,111
London,326
Beijing,297
Cairo,139
Delhi,263
Delhi,495
Tokyo,339
Delhi,0
Delhi,262
Los Angeles,133
Delhi,233
Mexico City,62
Delhi,183
London,66
Mexico City,92
Beijing,258
Beijing,378
Beijing,417
Delhi,329
Cairo,429
Beijing,177
Delhi,465
Beijing,28
Delhi,316
Delhi,300
Delhi,53
Delhi,322
Tokyo,225
Delhi,493
Delhi,286
Los Angeles,32
Beijing,355
Beijing,26
Beijing,282
Mexico City,365
Beijing,126
London,498
London,47
Beijing,430
Delhi,209
Beijing,398
Delhi,179
Delhi,452
Beijing,296
Beijing,209
Delhi,353
Beijing,64
Mexico City,265
Mexico City,114
London,456
Delhi,284
Delhi,391
Beijing,27
Beijing,414
Delhi,305
Delhi,369
Delhi,350
Beijing,280
Beijing,156
Mexico City,10
Mexico City,328
Delhi,17
Los Angeles,438
Delhi,387
Mexico City,251
Mexico City,62
Delhi,237
Delhi,423
Delhi,412
Mexico City,373
Beijing,198
São Paulo,226
Mexico City,397
Delhi,59
Beijing,424
Delhi,280
Mexico City,103
Tokyo,307
Los Angeles,376
Delhi,66
Delhi,99
London,321
Delhi,376
Los Angeles,429
Delhi,169
Beijing,26
Delhi,237
Delhi,114
Delhi,78
Beijing,75
Beijing,333
Beijing,9
Delhi,468
London,35
Delhi,277
London,479
Beijing,317
Beijing,227
Mexico City,321
Mexico City,478
Mexico City,229
Beijing,315
Beijing,359
Delhi,300
Delhi,401
Los Angeles,299
Mexico City,157
Beijing,329
Los Angeles,469
London,189
Beijing,268
Cairo,134
Delhi,350
Delhi,464
Delhi,402
Delhi,135
London,14
Mexico City,278
Delhi,461
Mexico City,87
Delhi,410
Beijing,62
São Paulo,44
Beijing,114
Mexico City,33
Delhi,184
Delhi,42
Beijing,230
London,447
Delhi,189
Beijing,309
Delhi,403
Beijing,27
Delhi,122
Delhi,466
Beijing,325
Beijing,336
Beijing,92
Cairo,161
Delhi,45
Los Angeles,346
Beijing,166
Beijing,473
Mexico City,61
Delhi,47
Tokyo,227
London,422
Los Angeles,295
Cairo,284
Tokyo,435
Delhi,173
Tokyo,29
Los Angeles,315
Beijing,52
Beijing,361
Mexico City,173
Beijing,443
Beijing,33
Mexico City,234
London,291
Cairo,387
Mexico City,338
Tokyo,338
Cairo,355
Mexico City,36
Delhi,344
Beijing,344
Tokyo,324
Delhi,313
Los Angeles,390
Tokyo,176
Los Angeles,227
Tokyo,10
Los Angeles,259
São Paulo,159
Cairo,391
Mexico City,398
Mexico City,112
Tokyo,400
Los Angeles,334
Mexico City,219
Los Angeles,16
Delhi,445
Cairo,67
Beijing,397
Delhi,499
Beijing,308
Beijing,351
São Paulo,416
Mexico City,25
Delhi,319
Delhi,128
Beijing,280
London,75
Beijing,201
São Paulo,196
Delhi,139
Beijing,361
Cairo,62
Beijing,236
Beijing,293
Beijing,480
London,212
Tokyo,150
Beijing,175
Tokyo,297
Delhi,130
Mexico City,451
Beijing,338
Delhi,165
Mexico City,467
Beijing,249
Mexico City,146
Los Angeles,255
Beijing,99
Beijing,70
Los Angeles,227
Los Angeles,271
Beijing,202
Mexico City,478
Beijing,375
Mexico City,378
Beijing,24
London,164
Los Angeles,266
Los Angeles,17
São Paulo,463
Beijing,194
Cairo,491
Beijing,344
Tokyo,188
Mexico City,486
Mexico City,0
London,201
Cairo,364
Delhi,40
Delhi,122
Los Angeles,198
Beijing,315
Delhi,70
Delhi,236
Beijing,428
Los Angeles,308
Delhi,168
Beijing,174
Delhi,281
Mexico City,39
Cairo,68
Beijing,477
Tokyo,483
Tokyo,436
Beijing,271
Delhi,366
Beijing,83
Tokyo,107
Beijing,394
Beijing,453
Delhi,371
Delhi,88
Tokyo,108
Tokyo,186
Delhi,74
Los Angeles,462
Mexico City,471
Beijing,175
Los Angeles,264
Tokyo,17
Los Angeles,90
Mexico City,329
Mexico City,473
London,387
Los Angeles,269
Tokyo,219
London,167
Delhi,377
Los Angeles,322
Delhi,335
London,304
Delhi,147
Delhi,254
Beijing,103
Tokyo,428
São Paulo,260
Beijing,359
Beijing,150
Beijing,352
Mexico City,297
Delhi,68
Delhi,493
Mexico City,301
Delhi,88
Mexico City,259
Tokyo,285
Los Angeles,409
Beijing,90
Delhi,72
Beijing,3
Delhi,277
Delhi,491
São Paulo,137
Tokyo,383
Mexico City,424
Mexico City,99
Delhi,56
Beijing,110
Delhi,152
Cairo,23
London,431
Delhi,288
Beijing,441
Delhi,471
Delhi,33
Delhi,142
Delhi,36
Tokyo,219
Delhi,262
Mexico City,110
Beijing,177
Beijing,465
Delhi,478
Los Angeles,485
Beijing,476
Mexico City,229
Beijing,418
Tokyo,89
Delhi,425
London,387
Los Angeles,230
London,351
São Paulo,435
Mexico City,63
Los Angeles,66
Mexico City,455
Tokyo,139
Mexico City,471
London,53
Delhi,40
Delhi,299
Delhi,35
Mexico City,352
London,438
Delhi,52
Mexico City,120
Beijing,219
Mexico City,233
Delhi,352
Delhi,234
Los Angeles,362
Delhi,105
Mexico City,10
Delhi,265
Delhi,329
Delhi,97
Beijing,240
São Paulo,478
Beijing,183
Beijing,13
Los Angeles,392
Delhi,332
Mexico City,333
Mexico City,463
London,388
Delhi,266
Mexico City,143
Delhi,454
Beijing,149
Beijing,417
London,377
Los Angeles,87
Mexico City,164
Delhi,62
Beijing,395
Delhi,217
Delhi,53
Beijing,210
Beijing,461
Beijing,482
Los Angeles,241
Mexico City,254
Los Angeles,350
London,379
Delhi,441
Tokyo,18
Mexico City,251
Los Angeles,363
Tokyo,40
London,422
Mexico City,412
Beijing,191
Beijing,241
London,238
Delhi,1
Beijing,264
Delhi,387
Beijing,103
Mexico City,87
Los Angeles,192
Delhi,36
Beijing,235
Delhi,328
Los Angeles,92
Delhi,307
Delhi,493
Delhi,10
Beijing,167
Delhi,317
Mexico City,237
Tokyo,30
Delhi,89
Beijing,283
Tokyo,475
London,127
Los Angeles,371
Delhi,308
Beijing,36
São Paulo,157
Delhi,258
Delhi,163
Beijing,203
Delhi,433
Beijing,398
Mexico City,144
Beijing,68
Delhi,378
Beijing,135
Los Angeles,271
London,376
Delhi,114
Delhi,50
Tokyo,108
Delhi,405
Beijing,446
Delhi,423
Beijing,122
Los Angeles,158
Delhi,352
Beijing,400
Mexico City,5
Delhi,103
London,443
Delhi,276
Beijing,436
London,78
Delhi,186
Delhi,188
Mexico City,293
Beijing,86
Delhi,329
Beijing,370
Mexico City,227
Los Angeles,276
Beijing,44
Mexico City,21
Tokyo,278
Cairo,441
Mexico City,82
Beijing,345
Los Angeles,180
Tokyo,8
Delhi,259
Beijing,411
Delhi,196
Cairo,152
London,428
Delhi,33
London,272
Los Angeles,66
London,32
London,476
Delhi,347
Delhi,317
Beijing,184
Mexico City,492
Mexico City,467
Beijing,478
Beijing,489
Beijing,116
Beijing,462
London,126
Mexico City,43
Los Angeles,362
Delhi,267
Delhi,219
Beijing,289
Delhi,63
Mexico City,95
Los Angeles,170
Delhi,6
Delhi,5
Mexico City,155
São Paulo,154
Beijing,358
Mexico City,173
Delhi,17
Mexico City,60
Mexico City,306
Mexico City,300
Beijing,285
Beijing,131
London,13
Delhi,443
Beijing,247
Beijing,495
London,463
Beijing,105
Delhi,17
Delhi,488
Delhi,336
Mexico City,126
Beijing,456
Delhi,85
Delhi,1
Tokyo,239
Mexico City,134
London,134
Delhi,371
Beijing,223
Delhi,66
Delhi,97
Beijing,227
Delhi,349
Tokyo,341
Beijing,466
Delhi,96
Beijing,450
London,474
Cairo,373
Delhi,284
Cairo,345
Beijing,143
Los Angeles,449
Los Angeles,383
Tokyo,102
Beijing,166
Los Angeles,324
Mexico City,307
Beijing,109
London,307
Tokyo,369
Mexico City,109
London,444
Mexico City,162
Los Angeles,188
Mexico City,225
Mexico City,179
Delhi,136
Delhi,407
Beijing,248
Los Angeles,292
Delhi,443
Delhi,411
Delhi,402
London,189
Tokyo,138
Delhi,112
Mexico City,426
Los Angeles,228
Delhi,53
Beijing,350
Delhi,324
Beijing,324
Delhi,149
Delhi,108
São Paulo,489
Beijing,365
Delhi,212
Delhi,35
Delhi,120
Beijing,427
Delhi,383
Delhi,119
Beijing,300
Mexico City,28
London,66
Delhi,467
Delhi,51
Delhi,403
Beijing,120
Delhi,215
Delhi,69
Tokyo,358
Mexico City,126
London,359
